,Marca de la moto,Modelo,Precio de la moto,Tipo de Carné,Tipo de moto,Versión / Año,Web del fabricante,Cilindrada,Potencia Máxima Declarada,Altura asiento,URL imágenes,URL logos
392,Yamaha,YBR 125 Custom,2.699 €,A1,Custom,2016,https://www.yamaha-motor.eu/es/es/,124 cc,10 cv,760 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_ybr_125_custom_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
393,Yamaha,Xenter 125,3.099 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,12 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xenter.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
394,Yamaha,SR 400,5.999 €,A2,Custom,2016,https://www.yamaha-motor.eu/es/es/,399 cc,23 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_sr_400_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
395,Yamaha,WR 125 X,4.449 €,A1,Offroad,2016,https://www.yamaha-motor.eu/es/es/,124 cc,14 cv,920 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-wr125-x.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
396,Yamaha,XSR 900,10.299 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,847 cc,115 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_xsr_900_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
397,Yamaha,N MAX,2.849 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,12 cv,765 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-nmax-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
398,Yamaha,WR 125 R,4.249 €,A1,Offroad,2016,https://www.yamaha-motor.eu/es/es/,124 cc,14 cv,930 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-wr-125-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
399,Yamaha,XTZ 1200 Super Tenere,15.999 €,A,Trail,2016,https://www.yamaha-motor.eu/es/es/,1.199 cc,112 cv,845 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xtz1200-supertenerer.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
400,Yamaha,Neo's 4,2.299 €,AM,Scooter,2016,https://www.yamaha-motor.eu/es/es/,49 cc,3 cv,740 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-neos-4.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
401,Yamaha,X City 250,3.999 €,A2,Scooter,2016,https://www.yamaha-motor.eu/es/es/,249 cc,21 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_x_city_250_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
402,Yamaha,XV 950,8.749 €,A/A2,Custom,2016,https://www.yamaha-motor.eu/es/es/,942 cc,52 cv,690 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xvs-950.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
403,Yamaha,MT 09,7.899 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,847 cc,115 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_mt_09_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
404,Yamaha,Neo's,2.099 €,AM,Scooter,2016,https://www.yamaha-motor.eu/es/es/,49 cc,3 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-neos.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
405,Yamaha,X Max 125 2016,4.349 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,124 cc,14 cv,792 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xmax-125.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
406,Yamaha,MT 09 Sport Tracker,8.599 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,847 cc,115 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-mt-09-sport-tracker.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
407,Yamaha,XT 660 Z Tenere,7.749 €,A,Trail,2016,https://www.yamaha-motor.eu/es/es/,660 cc,48 cv,895 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xtz660-tenere.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
408,Yamaha,X Max 250,4.749 €,A2,Scooter,2016,https://www.yamaha-motor.eu/es/es/,249 cc,20 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xmax-250.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
409,Yamaha,X Max 400 2016,5.999 €,A2,Scooter,2016,https://www.yamaha-motor.eu/es/es/,395 cc,31 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xmax-400.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
410,Yamaha,MT 10,15.799 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,998 cc,160 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_mt_10_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
411,Yamaha,T Max 530,10.899 €,A/A2,Scooter,2016,https://www.yamaha-motor.eu/es/es/,530 cc,46 cv,800 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-tmax.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
412,Yamaha,XJR 1300 Racer,12.499 €,A,Deportiva,2016,https://www.yamaha-motor.eu/es/es/,1.251 cc,98 cv,829 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-xjr-1300-racer.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
413,Yamaha,MT 125,4.349 €,AM,Naked,2016,https://www.yamaha-motor.eu/es/es/,124 cc,15 cv,810 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_mt_125_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
414,Yamaha,V Max,22.499 €,A,Custom,2016,https://www.yamaha-motor.eu/es/es/,1.679 cc,200 cv,775 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-v-max.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
415,Yamaha,XSR 700,7.499 €,A2,Naked,2016,https://www.yamaha-motor.eu/es/es/,689 cc,75 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_xsr_700_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
416,Yamaha,Tricity,3.699 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,11 cv,780 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-tricity-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
417,Yamaha,TZR 50,3.349 €,AM,Deportiva,2016,https://www.yamaha-motor.eu/es/es/,49 cc,2 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_tzr_50_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
418,Yamaha,Cygnus X,2.799 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,10 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_cygnus_x_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
419,Yamaha,Majesty S,3.199 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,125 cc,11 cv,795 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-majesty-s.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
420,Yamaha,D'elight,2.299 €,A1,Scooter,2016,https://www.yamaha-motor.eu/es/es/,114 cc,7 cv,755 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_delight.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
421,Yamaha,MT 03,4.999 €,A2,Naked,2016,https://www.yamaha-motor.eu/es/es/,321 cc,42 cv,780 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_mt_03.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
422,Yamaha,MT 07,5.899 €,A/A2,Naked,2016,https://www.yamaha-motor.eu/es/es/,689 cc,75 cv,805 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_mt_07_1.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
423,Yamaha,Fazer 8 N,9.149 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,779 cc,106 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_fazer_8_n_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
424,Yamaha,XJR 1300,11.299 €,A,Naked,2016,https://www.yamaha-motor.eu/es/es/,1.251 cc,98 cv,829 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_xjr_1300_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
425,Yamaha,FJR 1300,21.699 €,A,Touring,2016,https://www.yamaha-motor.eu/es/es/,1.298 cc,146 cv,905 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha_fjr_1300_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
426,Yamaha,Jog R,2.099 €,AM,Scooter,2016,https://www.yamaha-motor.eu/es/es/,49 cc,3 cv,770 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-jog-r.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
427,Yamaha,Jog RR,2.399 €,AM,Scooter,2016,https://www.yamaha-motor.eu/es/es/,49 cc,3 cv,770 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-jog-rr.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
428,Yamaha,Tracer 700 2016,7.899 €,A/A2,Trail,2016,https://www.yamaha-motor.eu/es/es/,689 cc,74 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-tracer-700.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
429,Yamaha,Tracer 900 2016,9.999 €,A,Trail,2016,https://www.yamaha-motor.eu/es/es/,847 cc,115 cv,845 mm,https://motos-b60.kxcdn.com/sites/default/files/yamaha-tracer-900.jpg,https://motos-b60.kxcdn.com/sites/default/files/logo-yamaha.jpg
430,Kawasaki,Z900 SE 2022,11.699 €,A,Deportiva,2022,https://www.kawasaki.es,948 cc,125 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z900-se_2022_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
431,Kawasaki,Versys 1000 S 2022,15.999 €,A,Trail,2022,https://www.kawasaki.es,1.043 cc,120 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_versys-1000-s-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
432,Kawasaki,Ninja H2 R 2022,55.000 €,A,Deportiva,2022,https://www.kawasaki.es,998 cc,310 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_h2r-2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
433,Kawasaki,Z 650 RS 2022,8.550 €,A/A2,Naked,2022,https://www.kawasaki.es,649 cc,68 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z650rs_2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
434,Kawasaki,NInja 125 2022,4.899 €,A1,Deportiva,2022,https://www.kawasaki.es,125 cc,15 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja-125_2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
435,Kawasaki,Z 125 2022,4.550 €,A1,Naked,2022,https://www.kawasaki.es,125 cc,15 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z125_2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
436,Kawasaki,Z 900 RS SE 2022,15.099 €,A,Naked,2022,https://www.kawasaki.es,948 cc,111 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z900rs_se_2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
437,Kawasaki,Z 900 RS 2022,13.299 €,A,Naked,2022,https://www.kawasaki.es,948 cc,111 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z900rs_2022_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
438,Kawasaki,Ninja 1000 SX 2022,15.550 €,A,Deportiva,2022,https://www.kawasaki.es,1.043 cc,142 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja_1000_sx_2022_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
439,Kawasaki,Z650 2021,7.399 €,A/A2,Naked,2022,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z650_2022.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
440,Kawasaki,W800 2022,10.399 €,A2,Naked,2022,https://www.kawasaki.es,773 cc,48 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_w800_2022_f.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
441,Kawasaki,Vulcan S 2022,8.450 €,A2,Custom,2022,https://www.kawasaki.es,649 cc,61 cv,705 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_vulcan_s_2022_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
442,Kawasaki,Z650 2021,7.399 €,A/A2,Naked,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z650-sport_2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
443,Kawasaki,Ninja 650 Tourer 2021,9.203 €,A/A2,Deportiva,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja-650_tourer-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
444,Kawasaki,Ninja 650 2021,8.199 €,A/A2,Deportiva,2021,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja-650_2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
445,Kawasaki,Z H2 SE 2021,18.450 €,A,Naked,2021,https://www.kawasaki.es,998 cc,200 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z_h2_se.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
446,Kawasaki,Z 900 RS 2021,13.199 €,A,Naked,2021,https://www.kawasaki.es,948 cc,111 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z900rs.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
447,Kawasaki,W800 2021,10.399 €,A2,Naked,2021,https://www.kawasaki.es,773 cc,48 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-w800-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
448,Kawasaki,Z 125 2021,4.299 €,A1,Naked,2021,https://www.kawasaki.es,125 cc,15 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z125-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
449,Kawasaki,Ninja 1000 SX 2021,15.299 €,A,Deportiva,2021,https://www.kawasaki.es,1.043 cc,142 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja_1000_sx_2021_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
450,Kawasaki,Vulcan S 2021,8.099 €,A2,Custom,2021,https://www.kawasaki.es,649 cc,61 cv,705 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-vulcan-s-2021_.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
451,Kawasaki,Z900 A2 2021,9.999 €,A2,Deportiva,2021,https://www.kawasaki.es,948 cc,46 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-900-2021-a2.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
452,Kawasaki,Z900 2021,9.999 €,A,Deportiva,2021,https://www.kawasaki.es,948 cc,125 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-900-2021.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
453,Kawasaki,W800 2020,10.150 €,A2,Naked,2020,https://www.kawasaki.es,773 cc,48 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_w800_2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
454,Kawasaki,Z H2 2020,17.450 €,A,Naked,2020,https://www.kawasaki.es,998 cc,200 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-h2-2020.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
455,Kawasaki,Ninja 650 2020,7.699 €,A/A2,Deportiva,2019,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-ninja-650-2020-4.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
456,Kawasaki,Versys 1000 SE 2019,17.699 €,A,Trail,2019,https://www.kawasaki.es,1.043 cc,120 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-versys-1000-se-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
457,Kawasaki,Versys 1000 2019,14.299 €,A,Trail,2019,https://www.kawasaki.es,1.043 cc,120 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-versys-1000-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
458,Kawasaki,W800 Street 2019,10.150 €,A2,Naked,2019,https://www.kawasaki.es,773 cc,48 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-w800-street-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
459,Kawasaki,W800 Cafe 2019,10.950 €,A2,Naked,2019,https://www.kawasaki.es,773 cc,48 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-w800-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
460,Kawasaki,Z 400 2019,5.775 €,A2,Deportiva,2019,https://www.kawasaki.es,399 cc,45 cv,800 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z400-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
461,Kawasaki,Ninja H2 2019,32.500 €,A,Deportiva,2019,https://www.kawasaki.es,998 cc,231 cv,823 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-ninja-h2-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
462,Kawasaki,Z 125 2019,4.750 €,A1,Naked,2019,https://www.kawasaki.es,125 cc,15 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-125-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
463,Kawasaki,NInja 125 2019,5.050 €,A1,Deportiva,2019,https://www.kawasaki.es,125 cc,15 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-ninja-125-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
464,Kawasaki,ZX 6R 2019,12.225 €,A,Deportiva,2019,https://www.kawasaki.es,636 cc,130 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-ninja-zx6r-2019.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
465,Kawasaki,Versys 650 2018,8.650 €,A/A2,Trail,2018,https://www.kawasaki.es,649 cc,69 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-versys-650-2018.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
466,Kawasaki,Z 900 RS Cafe 2018,13.499 €,A,Naked,2018,https://www.kawasaki.es,948 cc,111 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-900-rs-cafe.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
467,Kawasaki,Z 900 RS,12.999 €,A,Naked,2018,https://www.kawasaki.es,948 cc,111 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-z-900-rs-2018.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
468,Kawasaki,Ninja 400 2018,6.385 €,A2,Deportiva,2018,https://www.kawasaki.es,399 cc,45 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-ninja-400-2018.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
469,Kawasaki,Z1000 SX 2017,14.125 €,A,Deportiva,2017,https://www.kawasaki.es,1.043 cc,142 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z1000sx_2017.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
470,Kawasaki,Z650 2017,6.960 €,A/A2,Naked,2017,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z650_2017.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
471,Kawasaki,Ninja 650 2017,7.660 €,A/A2,Deportiva,2017,https://www.kawasaki.es,649 cc,68 cv,790 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja_650_2.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
472,Kawasaki,Vulcan S,6.899 €,A/A2,Custom,2016,https://www.kawasaki.es,649 cc,69 cv,705 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-vulcan-s-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
473,Kawasaki,Z 1000 SX,13.999 €,A,Deportiva,2016,https://www.kawasaki.es,1.043 cc,142 cv,820 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z_1000_sx_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
474,Kawasaki,Z 1000,12.799 €,A,Naked,2016,https://www.kawasaki.es,1.043 cc,143 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z_1000_2016.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
475,Kawasaki,ZX 6 R,10.450 €,A,Deportiva,2016,https://www.kawasaki.es,599 cc,128 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-zx6-r-2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
476,Kawasaki,Z 800,8.399 €,A,Naked,2016,https://www.kawasaki.es,806 cc,113 cv,834 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z_800_2016.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
477,Kawasaki,ZX 6 R 636,11.500 €,A,Deportiva,2016,https://www.kawasaki.es,636 cc,131 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-zx6r-636.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
478,Kawasaki,Z 300,4.799 €,A2,Naked,2016,https://www.kawasaki.es,296 cc,39 cv,785 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_z_300_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
479,Kawasaki,VN 1700 Classic,16.500 €,A,Custom,2016,https://www.kawasaki.es,1.700 cc,74 cv,720 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_vn_1700_classic_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
480,Kawasaki,Vulcan 900 Classic,8.050 €,A,Custom,2016,https://www.kawasaki.es,903 cc,50 cv,685 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_vulcan_900_classic_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
481,Kawasaki,Vulcan 900 Custom,9.500 €,A2,Custom,2016,https://www.kawasaki.es,903 cc,50 cv,685 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_vulcan_900_custom_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
482,Kawasaki,Ninja H2,29.000 €,A,Deportiva,2016,https://www.kawasaki.es,998 cc,200 cv,825 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_ninja_h2_2016.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
483,Kawasaki,ZX 10 R,18.649 €,A,Deportiva,2016,https://www.kawasaki.es,998 cc,200 cv,835 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-10.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
484,Kawasaki,KLX 125,3.450 €,A1,Trail,2016,https://www.kawasaki.es,125 cc,10 cv,830 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_klx_125_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
485,Kawasaki,KLX 250,5.300 €,A2,Trail,2016,https://www.kawasaki.es,249 cc,22 cv,890 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_klx_250_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
486,Kawasaki,ER 6N,6.600 €,A/A2,Naked,2016,https://www.kawasaki.es,649 cc,72 cv,805 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki_er_6n_2016.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
487,Kawasaki,1400 GTR,18.600 €,A,Deportiva,2016,https://www.kawasaki.es,1.352 cc,155 cv,815 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki.jpg,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
488,Kawasaki,ER 6F,7.250 €,A/A2,Deportiva,2016,https://www.kawasaki.es,649 cc,72 cv,805 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki2.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
489,Kawasaki,Versys 650,7.699 €,A2,Trail,2016,https://www.kawasaki.es,649 cc,69 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawsaki_versys_650_2016.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
490,Kawasaki,Versys 1000,13.299 €,A,Trail,2016,https://www.kawasaki.es,1.043 cc,120 cv,840 mm,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-versys-1000-2016.png,https://motos-b60.kxcdn.com/sites/default/files/kawasaki-logo.jpg
